,Unnamed: 0,S_1_ID,S_1_lat,S_1_lon,ID_t,lat_t,lon_t,order_t,AS1,IDS1,ID_s,lat_s,lon_s,AS2,IDS2,AINT,AP1,AP2,weight,AP2N,rows,cols,easymore_case
580,636,207,49.347539,-113.670673,207,49.35600209360518,-113.67213788390964,207,91890457.31907316,207,49288.0,49.5,-113.75,503521541.1307991,49288,17163223.122876648,0.1867791675394587,0.0340863731158984,0.1867791675394587,0.0340863731158985,102.0,225.0,1
581,637,208,50.864958,-113.709652,208,50.86438346573531,-113.70858999683132,208,126933533.55565722,208,46883.0,50.75,-113.75,490682360.64757305,46883,72315479.68130276,0.569711388752872,0.1473773778740795,0.5697113887528722,0.1473757400905812,97.0,225.0,1
582,639,208,50.864958,-113.709652,208,50.86438346573531,-113.70858999683132,208,126933533.55565722,208,46402.0,51.0,-113.75,488085265.9845351,46402,47559477.77388762,0.3746801687596128,0.0974409208562229,0.3746801687596129,0.2486321520560262,96.0,225.0,1
583,638,208,50.864958,-113.709652,208,50.86438346573531,-113.70858999683132,208,126933533.55565722,208,46884.0,50.75,-113.5,490682360.64761096,46884,7058576.100466789,0.0556084424875147,0.0143852248757235,0.0556084424875147,0.0143852248757235,97.0,226.0,1
584,641,209,50.884329,-113.596676,209,50.89014484886411,-113.59959877732004,209,63830493.27820172,209,46883.0,50.75,-113.75,490682360.64757305,46883,413309.9921175588,0.0064751182529041,0.0008423167924196,0.0064751182529041,0.0008423074318748,97.0,225.0,1
585,644,209,50.884329,-113.596676,209,50.89014484886411,-113.59959877732004,209,63830493.27820172,209,46403.0,51.0,-113.5,488085265.9845728,46403,31481980.04496029,0.4932122317737355,0.0645009842316267,0.4932122317737351,0.1509303046079254,96.0,226.0,1
586,642,209,50.884329,-113.596676,209,50.89014484886411,-113.59959877732004,209,63830493.27820172,209,46884.0,50.75,-113.5,490682360.64761096,46884,19289321.5306976,0.3021960279489952,0.0393112185757792,0.3021960279489949,0.0393112185757792,97.0,226.0,1
587,643,209,50.884329,-113.596676,209,50.89014484886411,-113.59959877732004,209,63830493.27820172,209,46402.0,51.0,-113.75,488085265.9845351,46402,12645881.710426334,0.1981166220243661,0.0259091650409029,0.1981166220243659,0.0661103302954167,96.0,225.0,1
588,646,210,50.464233,-113.625169,210,50.47456993504489,-113.61705236285157,210,77753345.09222588,210,47364.0,50.5,-113.75,493269764.5568404,47364,29035867.267292283,0.373435602453526,0.058864072671023,0.3734356024535258,0.058864072671023,98.0,225.0,1
589,645,210,50.464233,-113.625169,210,50.47456993504489,-113.61705236285157,210,77753345.09222588,210,47365.0,50.5,-113.5,493269764.55687857,47365,48717477.82493365,0.6265643975464746,0.098764370584721,0.6265643975464742,0.0987621751402655,98.0,226.0,1
590,648,211,50.535836,-113.533891,211,50.53303254294204,-113.53340972451592,211,129864751.60168011,211,46884.0,50.75,-113.5,490682360.64761096,46884,13835675.535592576,0.1065391136929073,0.0281968064173572,0.1065391136929074,0.0281968064173572,97.0,226.0,1
591,647,211,50.535836,-113.533891,211,50.53303254294204,-113.53340972451592,211,129864751.60168011,211,47365.0,50.5,-113.5,493269764.55687857,47365,116029076.06608751,0.8934608863070923,0.2352243830925264,0.8934608863070926,0.2352191542628928,98.0,226.0,1
592,650,212,50.773455,-113.665155,212,50.77321616876155,-113.66065544666172,212,123618614.04232176,212,46884.0,50.75,-113.5,490682360.64761096,46884,34066002.74514273,0.2755734078484327,0.0694257741406922,0.2755734078484328,0.0694257741406922,97.0,226.0,1
593,649,212,50.773455,-113.665155,212,50.77321616876155,-113.66065544666172,212,123618614.04232176,212,46883.0,50.75,-113.75,490682360.64757305,46883,89552611.297179,0.724426592151567,0.1825062779493292,0.7244265921515671,0.1825042497834419,97.0,225.0,1
594,652,213,49.810426,-113.643044,213,49.806586966465645,-113.65065181432382,213,74264263.93159147,213,48808.0,49.75,-113.5,500973365.3873198,48808,29839595.366022173,0.4018028831943843,0.0595632371452565,0.4018028831943837,0.0595632371452565,101.0,226.0,1
595,651,213,49.810426,-113.643044,213,49.806586966465645,-113.65065181432382,213,74264263.93159147,213,48807.0,49.75,-113.75,500973365.3872811,48807,44424668.46995957,0.59819711551819,0.0886767072648997,0.5981971155181892,0.0886767072648996,101.0,225.0,1
596,653,213,49.810426,-113.643044,213,49.806586966465645,-113.65065181432382,213,74264263.93159147,213,48327.0,50.0,-113.5,498415313.3195543,48327,0.0956098329950426,1.2874271949037786e-09,1.9182763940028328e-10,1.2874271949037772e-09,1.9182763940028328e-10,100.0,226.0,1
597,657,214,49.920722,-113.558083,214,49.93093958997805,-113.5651098072197,214,225215415.1580172,214,48327.0,50.0,-113.5,498415313.3195543,48327,146291882.52035862,0.6495642512645784,0.2935140205585235,0.6495642512645778,0.2935140205585235,100.0,226.0,1
598,656,214,49.920722,-113.558083,214,49.93093958997805,-113.5651098072197,214,225215415.1580172,214,48808.0,49.75,-113.5,500973365.3873198,48808,50349007.55282352,0.2235593310408939,0.1005023640606062,0.2235593310408937,0.1005023640606062,101.0,226.0,1
599,658,214,49.920722,-113.558083,214,49.93093958997805,-113.5651098072197,214,225215415.1580172,214,48326.0,50.0,-113.75,498415313.3195158,48326,28574525.084835272,0.1268764176945286,0.0573307527301377,0.1268764176945285,0.0573301154281198,100.0,225.0,1
600,662,215,48.868575,-113.577281,215,48.86544708709934,-113.5802294495573,215,79166141.67381485,215,50251.0,49.0,-113.5,508588080.7733264,50251,22428562.222087108,0.2833100331515287,0.0440996615335217,0.2833100331515287,0.0440996615335217,104.0,226.0,1
601,659,215,48.868575,-113.577281,215,48.86544708709934,-113.5802294495573,215,79166141.67381485,215,50732.0,48.75,-113.5,511106353.8523607,50732,32894115.609789643,0.4155073736613561,0.0643586513097653,0.415507373661356,0.0673293316234681,105.0,226.0,1
602,660,215,48.868575,-113.577281,215,48.86544708709934,-113.5802294495573,215,79166141.67381485,215,50731.0,48.75,-113.75,511106353.8523212,50731,22840840.435936894,0.2885177924932494,0.0446890168039987,0.2885177924932494,0.0840691941717767,105.0,225.0,1
603,661,215,48.868575,-113.577281,215,48.86544708709934,-113.5802294495573,215,79166141.67381485,215,50250.0,49.0,-113.75,508588080.7732871,50250,1002623.4060012216,0.0126648006938659,0.0019713859681429,0.0126648006938659,0.0019713422105146,104.0,225.0,1
604,663,216,48.79367,-113.650228,216,48.79679892399369,-113.63661614034908,216,184720942.680596,216,50732.0,48.75,-113.5,511106353.8523607,50732,74366085.91532409,0.4025861108987069,0.1455002180168663,0.4025861108987075,0.1522162480222462,105.0,226.0,1
605,664,216,48.79367,-113.650228,216,48.79679892399369,-113.63661614034908,216,184720942.680596,216,50731.0,48.75,-113.75,511106353.8523212,50731,110354856.76527156,0.5974138891012915,0.2159136859354275,0.5974138891012923,0.4061778684203518,105.0,225.0,1
606,665,217,48.774367,-113.534108,217,48.773292210638935,-113.53539631228593,217,69013200.34099108,217,50732.0,48.75,-113.5,511106353.8523607,50732,67928053.05479667,0.9842762358384664,0.1329039495259699,0.984276235838466,0.1390385582916176,105.0,226.0,1
607,666,217,48.774367,-113.534108,217,48.773292210638935,-113.53539631228593,217,69013200.34099108,217,50731.0,48.75,-113.75,511106353.8523212,50731,1085147.2861944255,0.0157237641615337,0.0021231340170503,0.0157237641615337,0.0039940499634383,105.0,225.0,1
608,667,218,48.676149,-113.61921,218,48.67522928663855,-113.62019251693958,218,208052580.80301636,218,51213.0,48.5,-113.5,513614568.9672306,51213,626240.7966323171,0.0030100121527703,0.0012192816062277,0.0030100121527703,0.0112010309101773,106.0,226.0,1
609,670,218,48.676149,-113.61921,218,48.67522928663855,-113.62019251693958,218,208052580.80301636,218,50731.0,48.75,-113.75,511106353.8523212,50731,84501774.45500098,0.4061558579511544,0.1653310975652963,0.4061558579511545,0.3110216589640024,105.0,225.0,1
610,668,218,48.676149,-113.61921,218,48.67522928663855,-113.62019251693958,218,208052580.80301636,218,51212.0,48.5,-113.75,513614568.9671909,51212,25080612.584787805,0.1205493942347875,0.0488315832536088,0.1205493942347875,0.9186213087469988,106.0,225.0,1
611,669,218,48.676149,-113.61921,218,48.67522928663855,-113.62019251693958,218,208052580.80301636,218,50732.0,48.75,-113.5,511106353.8523607,50732,97843952.96659516,0.4702847356612873,0.1914356028429625,0.4702847356612875,0.2002719281097899,105.0,226.0,1
612,671,219,48.644485,-113.514112,219,48.64091358515002,-113.51791296516627,219,127280505.69158337,219,51213.0,48.5,-113.5,513614568.9672306,51213,52661914.62564887,0.4137468997275616,0.1025319720418771,0.4137468997275618,0.9419184069180634,106.0,226.0,1
613,672,219,48.644485,-113.514112,219,48.64091358515002,-113.51791296516627,219,127280505.69158337,219,51212.0,48.5,-113.75,513614568.9671909,51212,2221837.669711306,0.017456229118818,0.0043258852142358,0.017456229118818,0.0813786912530011,106.0,225.0,1
614,673,219,48.644485,-113.514112,219,48.64091358515002,-113.51791296516627,219,127280505.69158337,219,50732.0,48.75,-113.5,511106353.8523607,50732,72396753.39622311,0.5687968711536199,0.1416471402684534,0.5687968711536201,0.1481853190917244,105.0,226.0,1
615,678,220,50.433317,-113.344746,220,50.42846070707846,-113.34498940810154,220,115707824.69748963,220,47366.0,50.5,-113.25,493269764.55680233,47366,78040748.86443448,0.6744638840844756,0.1582110935474694,0.674463884084476,0.1582110935474693,98.0,227.0,1
616,677,220,50.433317,-113.344746,220,50.42846070707846,-113.34498940810154,220,115707824.69748963,220,47365.0,50.5,-113.5,493269764.55687857,47365,37331862.23725031,0.3226390465368436,0.0756824458332385,0.3226390465368439,0.0756807634795203,98.0,226.0,1
617,675,220,50.433317,-113.344746,220,50.42846070707846,-113.34498940810154,220,115707824.69748963,220,47847.0,50.25,-113.25,495847430.9524226,47847,335213.5958047882,0.0028970693786801,0.0006760418122181,0.0028970693786801,0.0006760418122181,99.0,227.0,1
618,680,221,50.161082,-113.591097,221,50.162735601679564,-113.61105261401492,221,138365600.65875947,221,48326.0,50.0,-113.75,498415313.3195158,48326,9593987.781996235,0.0693379549275195,0.0192489827772323,0.0693379549275195,0.0192487688010506,100.0,225.0,1
619,681,221,50.161082,-113.591097,221,50.162735601679564,-113.61105261401492,221,138365600.65875947,221,47845.0,50.25,-113.75,495847430.9524609,47845,57245556.13194351,0.413726792348655,0.1154499399583092,0.4137267923486551,0.1154473810320055,99.0,225.0,1
620,679,221,50.161082,-113.591097,221,50.162735601679564,-113.61105261401492,221,138365600.65875947,221,48327.0,50.0,-113.5,498415313.3195543,48327,18777466.822225545,0.1357090688207611,0.0376743376867045,0.1357090688207611,0.0376743376867045,100.0,226.0,1
621,682,221,50.161082,-113.591097,221,50.162735601679564,-113.61105261401492,221,138365600.65875947,221,47846.0,50.25,-113.5,495847430.9524992,47846,52748589.92259415,0.3812261839030639,0.1063806861341736,0.381226183903064,0.1063806861341735,99.0,226.0,1
622,684,222,50.098527,-113.523333,222,50.09914757816759,-113.5270632922282,222,89382494.47255293,222,48326.0,50.0,-113.75,498415313.3195158,48326,143813.1424385325,0.0016089631788324,0.0002885407783334,0.0016089631788324,0.0002885375708468,100.0,225.0,1
623,683,222,50.098527,-113.523333,222,50.09914757816759,-113.5270632922282,222,89382494.47255293,222,48327.0,50.0,-113.5,498415313.3195543,48327,63731524.531958126,0.7130202049969465,0.1278683114840359,0.7130202049969461,0.1278683114840359,100.0,226.0,1
624,686,222,50.098527,-113.523333,222,50.09914757816759,-113.5270632922282,222,89382494.47255293,222,47846.0,50.25,-113.5,495847430.9524992,47846,25507156.798156325,0.2853708318242217,0.0514415427123587,0.2853708318242215,0.0514415427123586,99.0,226.0,1
625,688,223,50.351098,-113.557801,223,50.3549774439639,-113.56314573131152,223,222276586.3652744,223,47846.0,50.25,-113.5,495847430.9524992,47846,126482923.86400735,0.569033949694341,0.2550843585516612,0.5690339496943417,0.2550843585516611,99.0,226.0,1
626,690,223,50.351098,-113.557801,223,50.3549774439639,-113.56314573131152,223,222276586.3652744,223,47364.0,50.5,-113.75,493269764.5568404,47364,34351589.84452214,0.1545443467809562,0.0696405746161718,0.1545443467809564,0.0696405746161718,98.0,225.0,1
627,689,223,50.351098,-113.557801,223,50.3549774439639,-113.56314573131152,223,222276586.3652744,223,47365.0,50.5,-113.5,493269764.55687857,47365,45668719.983735874,0.2054589767214032,0.0925836596223603,0.2054589767214034,0.0925816015696335,98.0,226.0,1
628,687,223,50.351098,-113.557801,223,50.3549774439639,-113.56314573131152,223,222276586.3652744,223,47845.0,50.25,-113.75,495847430.9524609,47845,15773352.67300869,0.0709627268032982,0.0318108992572776,0.0709627268032983,0.0318101941746515,99.0,225.0,1
629,692,224,50.296896,-113.634411,224,50.309771433316,-113.68663574571175,224,242075043.7488916,224,47846.0,50.25,-113.5,495847430.9524992,47846,55226310.49999165,0.2281371497232023,0.1113776275777098,0.2281371497232011,0.1113776275777097,99.0,226.0,1
630,691,224,50.296896,-113.634411,224,50.309771433316,-113.68663574571175,224,242075043.7488916,224,47845.0,50.25,-113.75,495847430.9524609,47845,163935941.6005757,0.6772112443388799,0.3306177089304975,0.6772112443388765,0.33061038085088,99.0,225.0,1
631,694,224,50.296896,-113.634411,224,50.309771433316,-113.68663574571175,224,242075043.7488916,224,47364.0,50.5,-113.75,493269764.5568404,47364,22912791.648325544,0.0946516059379229,0.0464508333871034,0.0946516059379224,0.0464508333871034,98.0,225.0,1
632,695,225,48.844706,-113.447731,225,48.84558006782128,-113.44999673464626,225,5781645.17537078,225,50732.0,48.75,-113.5,511106353.8523607,50732,5781645.175370782,1.0000000000000002,0.0113120197622134,1.0,0.0118341623760181,105.0,226.0,1
633,696,226,50.532569,-113.318999,226,50.53275264656351,-113.32140087689584,226,119765951.90942936,226,47365.0,50.5,-113.5,493269764.55687857,47365,10348421.890766894,0.0864053741967724,0.0209792341520531,0.0864053741967723,0.020978767802265,98.0,226.0,1
634,697,226,50.532569,-113.318999,226,50.53275264656351,-113.32140087689584,226,119765951.90942936,226,47366.0,50.5,-113.25,493269764.55680233,47366,109417530.01866253,0.913594625803228,0.2218208734463443,0.9135946258032276,0.2218208734463442,98.0,227.0,1
635,700,227,50.454084,-113.444423,227,50.44577932135019,-113.44381181710816,227,116060992.29860052,227,47365.0,50.5,-113.5,493269764.55687857,47365,101903765.02591512,0.8780190743478927,0.2065883059292289,0.8780190743478927,0.2065837136542198,98.0,226.0,1
636,699,227,50.454084,-113.444423,227,50.44577932135019,-113.44381181710816,227,116060992.29860052,227,47846.0,50.25,-113.5,495847430.9524992,47846,5902366.814721239,0.0508557328162048,0.0119035946266436,0.0508557328162048,0.0119035946266436,99.0,226.0,1
637,701,227,50.454084,-113.444423,227,50.44577932135019,-113.44381181710816,227,116060992.29860052,227,47366.0,50.5,-113.25,493269764.55680233,47366,8254860.45796416,0.0711251928359025,0.0167349816492017,0.0711251928359025,0.0167349816492017,98.0,227.0,1
638,704,228,48.906824,-113.544204,228,48.909310823098686,-113.5649507362177,228,81537488.71073018,228,50250.0,49.0,-113.75,508588080.7732871,50250,15940766.29020521,0.195502296456028,0.031343177107037,0.1955022964560283,0.0313424814020268,104.0,225.0,1
639,705,228,48.906824,-113.544204,228,48.909310823098686,-113.5649507362177,228,81537488.71073018,228,50251.0,49.0,-113.5,508588080.7733264,50251,64293691.54575607,0.7885169455469769,0.1264160407534428,0.788516945546978,0.1264160407534427,104.0,226.0,1
640,703,228,48.906824,-113.544204,228,48.909310823098686,-113.5649507362177,228,81537488.71073018,228,50731.0,48.75,-113.75,511106353.8523212,50731,1303030.8747687745,0.0159807579969935,0.0025494319625407,0.0159807579969935,0.0047960037166759,105.0,225.0,1
641,709,229,48.762042,-113.411847,229,48.77898668026475,-113.40628111147176,229,171115350.65146545,229,50733.0,48.75,-113.25,511106353.8522817,50733,28180949.73338557,0.1646897816361645,0.0551371539817138,0.1646897816361649,1.0,105.0,227.0,1
642,710,229,48.762042,-113.411847,229,48.77898668026475,-113.40628111147176,229,171115350.65146545,229,50252.0,49.0,-113.25,508588080.7732478,50252,7813527.61814868,0.0456623417384895,0.0153631748629836,0.0456623417384896,0.0191486502180436,104.0,227.0,1
643,708,229,48.762042,-113.411847,229,48.77898668026475,-113.40628111147176,229,171115350.65146545,229,50732.0,48.75,-113.5,511106353.8523607,50732,130370135.4059093,0.7618845118779108,0.2550743782057703,0.7618845118779126,0.2668481555992516,105.0,226.0,1
644,707,229,48.762042,-113.411847,229,48.77898668026475,-113.40628111147176,229,171115350.65146545,229,51213.0,48.5,-113.5,513614568.9672306,51213,2621055.2257594564,0.0153174757015115,0.0051031559152027,0.0153174757015116,0.0468805621717593,106.0,226.0,1
645,711,229,48.762042,-113.411847,229,48.77898668026475,-113.40628111147176,229,171115350.65146545,229,50251.0,49.0,-113.5,508588080.7733264,50251,2129682.6682620486,0.0124458890459212,0.0041874411705122,0.0124458890459212,0.0041874411705122,104.0,226.0,1
646,712,230,50.216821,-113.535921,230,50.21581801607268,-113.54063295963054,230,123564690.10410853,230,47845.0,50.25,-113.75,495847430.9524609,47845,10784853.744662955,0.0872810325957703,0.0217503471258217,0.0872810325957702,0.0217498650334499,99.0,225.0,1
647,713,230,50.216821,-113.535921,230,50.21581801607268,-113.54063295963054,230,123564690.10410853,230,47846.0,50.25,-113.5,495847430.9524992,47846,112779836.35944574,0.912718967404231,0.2274486652936793,0.9127189674042298,0.2274486652936792,99.0,226.0,1
648,714,231,50.860385,-113.492068,231,50.86175570639555,-113.49867325650868,231,86286574.6611781,231,46884.0,50.75,-113.5,490682360.64761096,46884,57258514.55463842,0.6635854393279106,0.116691609780037,0.6635854393279114,0.116691609780037,97.0,226.0,1
649,715,231,50.860385,-113.492068,231,50.86175570639555,-113.49867325650868,231,86286574.6611781,231,46403.0,51.0,-113.5,488085265.9845728,46403,29028060.10653957,0.3364145606720882,0.0594733382249999,0.3364145606720886,0.1391657687286584,96.0,226.0,1
650,717,232,50.754338,-113.514126,232,50.74623566455217,-113.5272000812818,232,84300534.25204709,232,46884.0,50.75,-113.5,490682360.64761096,46884,84295077.6413017,0.9999352719316218,0.1717915384813255,0.9999352719316218,0.1717915384813255,97.0,226.0,1
651,716,232,50.754338,-113.514126,232,50.74623566455217,-113.5272000812818,232,84300534.25204709,232,46883.0,50.75,-113.75,490682360.64757305,46883,5456.6107453821805,6.472806837816306e-05,1.112045425513335e-05,6.472806837816306e-05,1.1120330675132564e-05,97.0,225.0,1
652,720,233,49.30115,-113.537636,233,49.29600324818871,-113.55569977243312,233,258740359.7122,233,49289.0,49.5,-113.5,503521541.1308379,49289,20500182.15455177,0.0792307090295243,0.0407136149697017,0.0792307090295242,0.0407136149697017,102.0,226.0,1
653,719,233,49.30115,-113.537636,233,49.29600324818871,-113.55569977243312,233,258740359.7122,233,49769.0,49.25,-113.75,506059794.770654,49769,39875148.64574146,0.154112596465797,0.0787953302313076,0.1541125964657969,0.0787953302313076,103.0,225.0,1
654,718,233,49.30115,-113.537636,233,49.29600324818871,-113.55569977243312,233,258740359.7122,233,49770.0,49.25,-113.5,506059794.77069306,49770,198365028.91190693,0.7666566945046792,0.3919794280472143,0.7666566945046787,0.3919794280472144,103.0,226.0,1
655,724,234,49.254612,-113.427734,234,49.2501593032669,-113.42175115650372,234,324057219.80827457,234,49770.0,49.25,-113.5,506059794.77069306,49770,230768681.06230932,0.712123251562923,0.456010699618759,0.7121232515629248,0.4560106996187592,103.0,226.0,1
656,726,234,49.254612,-113.427734,234,49.2501593032669,-113.42175115650372,234,324057219.80827457,234,49289.0,49.5,-113.5,503521541.1308379,49289,4872981.692086803,0.0150374112786928,0.0096778018297743,0.0150374112786929,0.0096778018297743,102.0,226.0,1
657,723,234,49.254612,-113.427734,234,49.2501593032669,-113.42175115650372,234,324057219.80827457,234,50251.0,49.0,-113.5,508588080.7733264,50251,1854721.928699404,0.0057234396129076,0.0036468057329995,0.0057234396129076,0.0036468057329995,104.0,226.0,1
658,725,234,49.254612,-113.427734,234,49.2501593032669,-113.42175115650372,234,324057219.80827457,234,49771.0,49.25,-113.25,506059794.770615,49771,86560835.12517825,0.2671158975454741,0.1710486310504359,0.2671158975454747,0.1710486310504359,103.0,227.0,1
659,730,235,49.779326,-113.51545,235,49.775305895268026,-113.51796652802864,235,194995196.3275272,235,48808.0,49.75,-113.5,500973365.3873198,48808,167081644.55284932,0.8568500542557347,0.3335140270853975,0.8568500542557339,0.3335140270853975,101.0,226.0,1
660,728,235,49.779326,-113.51545,235,49.775305895268026,-113.51796652802864,235,194995196.3275272,235,48807.0,49.75,-113.75,500973365.3872811,48807,25387906.604168046,0.1301976001579279,0.0506771584244638,0.1301976001579278,0.0506771584244638,101.0,225.0,1
661,729,235,49.779326,-113.51545,235,49.775305895268026,-113.51796652802864,235,194995196.3275272,235,48809.0,49.75,-113.25,500973365.3872424,48809,2525645.170510006,0.0129523455863382,0.0050414759446497,0.0129523455863382,0.0050414759446497,101.0,227.0,1
662,731,236,49.676741,-113.527123,236,49.67565174250349,-113.54256556241188,236,188456286.76752436,236,48807.0,49.75,-113.75,500973365.3872811,48807,19117603.41109921,0.1014431714590783,0.0381609177891527,0.1014431714590782,0.0381609177891527,101.0,225.0,1
663,734,236,49.676741,-113.527123,236,49.67565174250349,-113.54256556241188,236,188456286.76752436,236,49289.0,49.5,-113.5,503521541.1308379,49289,31019993.7970874,0.1646004722323379,0.0616060908286483,0.1646004722323376,0.0616060908286483,102.0,226.0,1
664,733,236,49.676741,-113.527123,236,49.67565174250349,-113.54256556241188,236,188456286.76752436,236,48808.0,49.75,-113.5,500973365.3873198,48808,136098031.53166276,0.7221729445383289,0.2716672001643055,0.7221729445383278,0.2716672001643055,101.0,226.0,1
665,732,236,49.676741,-113.527123,236,49.67565174250349,-113.54256556241188,236,188456286.76752436,236,48809.0,49.75,-113.25,500973365.3872424,48809,2220658.027675232,0.0117834117702562,0.0044326868075285,0.0117834117702562,0.0044326868075285,101.0,227.0,1
666,740,237,50.910173,-113.408226,237,50.90979460375141,-113.40996395201604,237,165211926.57256442,237,46404.0,51.0,-113.25,488085265.98449737,46404,41628384.21413647,0.2519696070238151,0.0852891638311791,0.2519696070238151,0.0980114787887907,96.0,227.0,1
667,737,237,50.910173,-113.408226,237,50.90979460375141,-113.40996395201604,237,165211926.57256442,237,46885.0,50.75,-113.25,490682360.6475352,46885,12282103.449414574,0.0743415061140881,0.0250306602283529,0.074341506114088,0.0250306602283529,97.0,227.0,1
668,738,237,50.910173,-113.408226,237,50.90979460375141,-113.40996395201604,237,165211926.57256442,237,46884.0,50.75,-113.5,490682360.64761096,46884,18662161.77186572,0.112958925902174,0.0380330806007272,0.112958925902174,0.0380330806007272,97.0,226.0,1
669,739,237,50.910173,-113.408226,237,50.90979460375141,-113.40996395201604,237,165211926.57256442,237,46403.0,51.0,-113.5,488085265.9845728,46403,92639277.13714772,0.560729960959923,0.1898014211723322,0.5607299609599229,0.4441294447490131,96.0,226.0,1
670,742,238,50.807017,-113.38908,238,50.798067526041336,-113.3976376650446,238,35772548.45401264,238,46884.0,50.75,-113.5,490682360.64761096,46884,25053790.798894998,0.700363599509911,0.0510590818178761,0.7003635995099109,0.0510590818178761,97.0,226.0,1
671,741,238,50.807017,-113.38908,238,50.798067526041336,-113.3976376650446,238,35772548.45401264,238,46885.0,50.75,-113.25,490682360.6475352,46885,10718757.655117651,0.2996364004900891,0.0218445954343508,0.2996364004900891,0.0218445954343508,97.0,227.0,1
672,744,239,49.014403,-113.436188,239,49.01868435147767,-113.43413592799158,239,171658358.2732016,239,50251.0,49.0,-113.5,508588080.7733264,50251,143828528.81971946,0.8378766421079841,0.2827996452473346,0.8378766421079833,0.2827996452473345,104.0,226.0,1
673,743,239,49.014403,-113.436188,239,49.01868435147767,-113.43413592799158,239,171658358.2732016,239,50252.0,49.0,-113.25,508588080.7732478,50252,27829829.45348232,0.1621233578920168,0.0547197830731116,0.1621233578920167,0.0682026986882024,104.0,227.0,1
674,745,240,48.925707,-113.400742,240,48.92446005063932,-113.39887275249262,240,102674908.59808964,240,50732.0,48.75,-113.5,511106353.8523607,50732,6974763.434013642,0.0679305541075827,0.013646403300297,0.0679305541075828,0.0142762968858838,105.0,226.0,1
675,748,240,48.925707,-113.400742,240,48.92446005063932,-113.39887275249262,240,102674908.59808964,240,50251.0,49.0,-113.5,508588080.7733264,50251,62321197.3336015,0.6069759222046294,0.1225376678880084,0.6069759222046306,0.1225376678880084,104.0,226.0,1
676,747,240,48.925707,-113.400742,240,48.92446005063932,-113.39887275249262,240,102674908.59808964,240,50252.0,49.0,-113.25,508588080.7732478,50252,33378947.830474302,0.3250935236877859,0.0656306136386947,0.3250935236877865,0.0818019501418902,104.0,227.0,1
677,749,241,49.742874,-113.281197,241,49.74202934246805,-113.27562882777264,241,99760064.9450878,241,48809.0,49.75,-113.25,500973365.3872424,48809,99748916.64166369,0.9998882488355412,0.1991102192919173,0.9998882488355412,0.1991102192919173,101.0,227.0,1
678,750,241,49.742874,-113.281197,241,49.74202934246805,-113.27562882777264,241,99760064.9450878,241,48808.0,49.75,-113.5,500973365.3873198,48808,11148.303424103888,0.0001117511644588,2.225328569211409e-05,0.0001117511644588,2.225328569211409e-05,101.0,226.0,1
679,754,242,50.147895,-113.396144,242,50.14328310679543,-113.3909420505252,242,37055543.62875263,242,47846.0,50.25,-113.5,495847430.9524992,47846,22545020.01846028,0.6084115306560189,0.0454676551921472,0.6084115306560192,0.0454676551921472,99.0,226.0,1
680,752,242,50.147895,-113.396144,242,50.14328310679543,-113.3909420505252,242,37055543.62875263,242,48327.0,50.0,-113.5,498415313.3195543,48327,2391990.273409165,0.0645514824279393,0.0047991909748478,0.0645514824279393,0.0047991909748478,100.0,226.0,1
681,753,242,50.147895,-113.396144,242,50.14328310679543,-113.3909420505252,242,37055543.62875263,242,47847.0,50.25,-113.25,495847430.9524226,47847,5743198.812031035,0.1549889233732546,0.0115825926555664,0.1549889233732547,0.0115825926555664,99.0,227.0,1
682,751,242,50.147895,-113.396144,242,50.14328310679543,-113.3909420505252,242,37055543.62875263,242,48328.0,50.0,-113.25,498415313.3194773,48328,6375334.524852133,0.1720480635427866,0.0127912091672946,0.1720480635427867,0.0127903560231925,100.0,227.0,1
683,755,243,50.073524,-113.396232,243,50.07231371268019,-113.3953998031414,243,121034294.62942252,243,48328.0,50.0,-113.25,498415313.3194773,48328,48315200.55012624,0.3991860381229601,0.0969376326508589,0.3991860381229596,0.0969311671346993,100.0,227.0,1
684,756,243,50.073524,-113.396232,243,50.07231371268019,-113.3953998031414,243,121034294.62942252,243,48327.0,50.0,-113.5,498415313.3195543,48327,72603099.68126576,0.5998556021130931,0.1456678752458734,0.5998556021130924,0.1456678752458734,100.0,226.0,1
685,758,243,50.073524,-113.396232,243,50.07231371268019,-113.3953998031414,243,121034294.62942252,243,47846.0,50.25,-113.5,495847430.9524992,47846,115994.39803065904,0.0009583597639479,0.0002339316305578,0.0009583597639479,0.0002339316305578,99.0,226.0,1
686,760,244,49.894802,-113.419628,244,49.88975493151841,-113.41783329122693,244,113724166.96491374,244,48808.0,49.75,-113.5,500973365.3873198,48808,21650220.96123395,0.190374847660247,0.0432163113991008,0.1903748476602471,0.0432163113991008,101.0,226.0,1
687,761,244,49.894802,-113.419628,244,49.88975493151841,-113.41783329122693,244,113724166.96491374,244,48328.0,50.0,-113.25,498415313.3194773,48328,7732878.858148247,0.0679967949163698,0.0155149303231611,0.0679967949163699,0.01551389551315,100.0,227.0,1
688,759,244,49.894802,-113.419628,244,49.88975493151841,-113.41783329122693,244,113724166.96491374,244,48809.0,49.75,-113.25,500973365.3872424,48809,23174650.01326582,0.20377946598119,0.046259245729266,0.2037794659811902,0.046259245729266,101.0,227.0,1
