,ID_t,S_1_lat,S_1_lon,lat_t,lon_t,AS1,IDS1,ID_s,lat_s,lon_s,AS2,IDS2,AINT,AP1,AP2,weight,AP2N,rows,cols
553,200,49.020153,-113.713013,49.01786101514942,-113.712642022155,0.041227649179058,200,50041.0,48.75,-113.75,0.0625,50041,0.003858204523592,0.09358293767456,0.061731272377478,0.09358293767456,0.116087304339451,105.0,225.0
554,200,49.020153,-113.713013,49.01786101514942,-113.712642022155,0.041227649179058,200,49083.0,49.25,-113.75,0.0625,49083,0.007340277948155,0.178042602338913,0.117444447170483,0.178042602338913,0.117444447170483,103.0,225.0
555,200,49.020153,-113.713013,49.01786101514942,-113.712642022155,0.041227649179058,200,49563.0,49.0,-113.5,0.0625,49563,7.9166624103e-05,0.00192023134182,0.001266665985651,0.00192023134182,0.001266665985651,104.0,226.0
556,200,49.020153,-113.713013,49.01786101514942,-113.712642022155,0.041227649179058,200,49562.0,49.0,-113.75,0.0625,49562,0.029950000083207,0.726454228644706,0.479200001331311,0.726454228644707,0.479189352679038,104.0,225.0
557,201,49.6488,-113.657768,49.64635801471021,-113.65466385433173,0.001768055554141,201,48604.0,49.5,-113.75,0.0625,48604,0.000168749949698,0.095443805090381,0.002699999195174,0.095443805090381,0.002699999195174,102.0,225.0
558,201,49.6488,-113.657768,49.64635801471021,-113.65466385433173,0.001768055554141,201,48125.0,49.75,-113.75,0.0625,48125,0.001599305604443,0.904556194909619,0.025588889671082,0.904556194909619,0.025588889671082,101.0,225.0
559,202,49.602921,-113.621373,49.59886866451212,-113.6221974342995,0.002789583331102,202,48125.0,49.75,-113.75,0.0625,48125,0.000138194504542,0.049539478889735,0.002211112072676,0.049539478889735,0.002211112072676,101.0,225.0
560,202,49.602921,-113.621373,49.59886866451212,-113.6221974342995,0.002789583331102,202,48126.0,49.75,-113.5,0.0625,48126,9.3055538273e-05,0.033358221364159,0.001488888612363,0.033358221364159,0.001488888612363,101.0,226.0
561,202,49.602921,-113.621373,49.59886866451212,-113.6221974342995,0.002789583331102,202,48605.0,49.5,-113.5,0.0625,48605,0.001363194299062,0.488673087433216,0.021811108784987,0.488673087433217,0.021811108784987,102.0,226.0
562,202,49.602921,-113.621373,49.59886866451212,-113.6221974342995,0.002789583331102,202,48604.0,49.5,-113.75,0.0625,48604,0.001195138989225,0.428429212312889,0.019122223827601,0.428429212312889,0.019122223827601,102.0,225.0
563,203,49.126826,-113.610529,49.12830419583484,-113.60555245428289,0.009602083325652,203,49084.0,49.25,-113.5,0.0625,49084,0.004024999907445,0.41917985617691,0.064399998519127,0.41917985617691,0.064399998519127,103.0,226.0
564,203,49.126826,-113.610529,49.12830419583484,-113.60555245428289,0.009602083325652,203,49083.0,49.25,-113.75,0.0625,49083,0.000968055859532,0.1008172733667,0.015488893752513,0.1008172733667,0.015488893752513,103.0,225.0
565,203,49.126826,-113.610529,49.12830419583484,-113.60555245428289,0.009602083325652,203,49562.0,49.0,-113.75,0.0625,49562,0.001210416741324,0.126057721045844,0.019366667861184,0.126057721045844,0.019366237500351,104.0,225.0
566,203,49.126826,-113.610529,49.12830419583484,-113.60555245428289,0.009602083325652,203,49563.0,49.0,-113.5,0.0625,49563,0.00339861081735,0.353945149410547,0.054377773077606,0.353945149410547,0.054377773077606,104.0,226.0
567,204,49.832935,-113.719068,49.83089574408389,-113.73872521644718,0.011090277768906,204,48125.0,49.75,-113.75,0.0625,48125,0.011053472228254,0.996681278736384,0.176855555652071,0.996681278736385,0.176855555652071,101.0,225.0
568,204,49.832935,-113.719068,49.83089574408389,-113.73872521644718,0.011090277768906,204,48126.0,49.75,-113.5,0.0625,48126,3.6805540651e-05,0.003318721263615,0.000588888650417,0.003318721263615,0.000588888650417,101.0,226.0
569,205,49.890077,-113.688977,49.89124419120856,-113.69877647410216,0.011652083324011,205,47647.0,50.0,-113.5,0.0625,47647,0.000449999984681,0.03861970191664,0.007199999754899,0.03861970191664,0.007199999754899,100.0,226.0
570,205,49.890077,-113.688977,49.89124419120856,-113.69877647410216,0.011652083324011,205,48125.0,49.75,-113.75,0.0625,48125,0.001936110814147,0.166160055700667,0.030977773026345,0.166160055700667,0.030977773026345,101.0,225.0
571,205,49.890077,-113.688977,49.89124419120856,-113.69877647410216,0.011652083324011,205,48126.0,49.75,-113.5,0.0625,48126,0.000911110978715,0.078192968019538,0.014577775659447,0.078192968019538,0.014577775659447,101.0,226.0
572,205,49.890077,-113.688977,49.89124419120856,-113.69877647410216,0.011652083324011,205,47646.0,50.0,-113.75,0.0625,47646,0.008354861546468,0.717027274363156,0.133677784743493,0.717027274363155,0.133676299451278,100.0,225.0
573,206,49.374756,-113.815408,49.37557472546226,-113.79867062056118,0.024545833313696,206,49083.0,49.25,-113.75,0.0625,49083,0.007154166172152,0.291461531605846,0.114466658754428,0.291461531605847,0.114466658754428,103.0,225.0
574,206,49.374756,-113.815408,49.37557472546226,-113.79867062056118,0.024545833313696,206,48604.0,49.5,-113.75,0.0625,48604,0.010694444862013,0.435692882182408,0.171111117792213,0.435692882182409,0.171111117792213,102.0,225.0
575,206,49.374756,-113.815408,49.37557472546226,-113.79867062056118,0.024545833313696,206,49082.0,49.25,-114.0,0.0625,49082,0.006009722348081,0.244836761957805,0.096155557569303,0.244836761957806,0.096155557569303,103.0,224.0
576,206,49.374756,-113.815408,49.37557472546226,-113.79867062056118,0.024545833313696,206,48605.0,49.5,-113.5,0.0625,48605,0.00068749993145,0.028008824253939,0.010999998903197,0.028008824253939,0.010999998903197,102.0,226.0
577,207,49.347539,-113.670673,49.35600209360518,-113.67213788390963,0.011372916657568,207,48605.0,49.5,-113.5,0.0625,48605,0.001415972206089,0.124503876070037,0.02265555529742,0.124503876070037,0.02265555529742,102.0,226.0
578,207,49.347539,-113.670673,49.35600209360518,-113.67213788390963,0.011372916657568,207,49084.0,49.25,-113.5,0.0625,49084,0.000592360957762,0.05208522805519,0.009477775324194,0.05208522805519,0.009477775324194,103.0,226.0
579,207,49.347539,-113.670673,49.35600209360518,-113.67213788390963,0.011372916657568,207,49083.0,49.25,-113.75,0.0625,49083,0.007238888773473,0.636502402280091,0.115822220375574,0.63650240228009,0.115822220375574,103.0,225.0
580,207,49.347539,-113.670673,49.35600209360518,-113.67213788390963,0.011372916657568,207,48604.0,49.5,-113.75,0.0625,48604,0.002125694720244,0.186908493594683,0.034011115523903,0.186908493594683,0.034011115523903,102.0,225.0
581,208,50.864958,-113.709652,50.86438346573531,-113.70858999683131,0.016207184018796,208,46209.0,50.75,-113.75,0.0625,46209,0.009229860939103,0.569491956677934,0.147677775025651,0.569491956677933,0.147676134179717,97.0,225.0
582,208,50.864958,-113.709652,50.86438346573531,-113.70858999683131,0.016207184018796,208,45730.0,51.0,-113.75,0.0625,45730,0.006076628742219,0.374934272059338,0.097226059875502,0.374934272059338,0.2483232518082,96.0,225.0
583,208,50.864958,-113.709652,50.86438346573531,-113.70858999683131,0.016207184018796,208,46210.0,50.75,-113.5,0.0625,46210,0.000900694337474,0.055573771262729,0.014411109399576,0.055573771262729,0.014411109399576,97.0,226.0
584,209,50.884329,-113.596676,50.89014484886411,-113.59959877732005,0.008154491739196,209,45731.0,51.0,-113.5,0.0625,45731,0.004023095580887,0.493359452625237,0.064369529294186,0.493359452625237,0.150819334882861,96.0,226.0
585,209,50.884329,-113.596676,50.89014484886411,-113.59959877732005,0.008154491739196,209,46209.0,50.75,-113.75,0.0625,46209,5.2777804861e-05,0.006472237209713,0.000844444877771,0.006472237209713,0.000844435495155,97.0,225.0
586,209,50.884329,-113.596676,50.89014484886411,-113.59959877732005,0.008154491739196,209,45730.0,51.0,-113.75,0.0625,45730,0.001616118506293,0.198187521427612,0.02585789610069,0.198187521427612,0.066043166336928,96.0,225.0
587,209,50.884329,-113.596676,50.89014484886411,-113.59959877732005,0.008154491739196,209,46210.0,50.75,-113.5,0.0625,46210,0.002462499847155,0.301980788737439,0.039399997554484,0.301980788737439,0.039399997554484,97.0,226.0
588,210,50.464233,-113.625169,50.47456993504489,-113.61705236285155,0.009846527769901,210,46688.0,50.5,-113.75,0.0625,46688,0.003676389083574,0.373369087000579,0.058822225337179,0.373369087000579,0.058822225337179,98.0,225.0
589,210,50.464233,-113.625169,50.47456993504489,-113.61705236285155,0.009846527769901,210,46689.0,50.5,-113.5,0.0625,46689,0.006170138686327,0.626630912999422,0.098722218981232,0.626630912999421,0.098720025202896,98.0,226.0
590,211,50.535836,-113.533891,50.53303254294204,-113.53340972451593,0.016465972209049,211,46210.0,50.75,-113.5,0.0625,46210,0.001758333420885,0.106785885373865,0.028133334734157,0.106785885373866,0.028133334734157,97.0,226.0
591,211,50.535836,-113.533891,50.53303254294204,-113.53340972451593,0.016465972209049,211,46689.0,50.5,-113.5,0.0625,46689,0.014707638788164,0.893214114626132,0.235322220610631,0.893214114626134,0.23531699134416,98.0,226.0
592,212,50.773455,-113.665155,50.77321616876155,-113.66065544666172,0.01575347220962,212,46209.0,50.75,-113.75,0.0625,46209,0.011411805788677,0.724399398229727,0.182588892618834,0.724399398229728,0.182586863875904,97.0,225.0
593,212,50.773455,-113.665155,50.77321616876155,-113.66065544666172,0.01575347220962,212,46210.0,50.75,-113.5,0.0625,46210,0.004341666420942,0.275600601770272,0.069466662735078,0.275600601770272,0.069466662735078,97.0,226.0
594,213,49.810426,-113.643044,49.806586966465645,-113.65065181432382,0.009275694437024,213,48126.0,49.75,-113.5,0.0625,48126,0.003728472081906,0.401961503499234,0.059655553310491,0.401961503499235,0.059655553310491,101.0,226.0
595,213,49.810426,-113.643044,49.806586966465645,-113.65065181432382,0.009275694437024,213,48125.0,49.75,-113.75,0.0625,48125,0.00554722234316,0.598038495211557,0.088755557490561,0.598038495211558,0.088755557490561,101.0,225.0
596,213,49.810426,-113.643044,49.806586966465645,-113.65065181432382,0.009275694437024,213,47647.0,50.0,-113.5,0.0625,47647,1.1958e-11,1.289208e-09,1.91333e-10,1.289208e-09,1.91333e-10,100.0,226.0
597,214,49.920722,-113.558083,49.93093958997805,-113.5651098072197,0.028201388866328,214,47646.0,50.0,-113.75,0.0625,47646,0.003580555890568,0.126963814000051,0.057288894249081,0.126963814000051,0.057288257712885,100.0,225.0
598,214,49.920722,-113.558083,49.93093958997805,-113.5651098072197,0.028201388866328,214,47647.0,50.0,-113.5,0.0625,47647,0.018327083209712,0.649864561514341,0.293233331355385,0.649864561514341,0.293233331355385,100.0,226.0
599,214,49.920722,-113.558083,49.93093958997805,-113.5651098072197,0.028201388866328,214,48126.0,49.75,-113.5,0.0625,48126,0.006293749766049,0.223171624485608,0.10069999625678,0.223171624485608,0.10069999625678,101.0,226.0
600,215,48.868575,-113.577281,48.86544708709934,-113.5802294495573,0.009702777770016,215,50041.0,48.75,-113.75,0.0625,50041,0.002798611130581,0.288434013116286,0.044777778089298,0.288434013116286,0.084205806109273,105.0,225.0
601,215,48.868575,-113.577281,48.86544708709934,-113.5802294495573,0.009702777770016,215,50042.0,48.75,-113.5,0.0625,50042,0.00403124951365,0.415473754959954,0.064499992218406,0.415473754959953,0.067472315505436,105.0,226.0
602,215,48.868575,-113.577281,48.86544708709934,-113.5802294495573,0.009702777770016,215,49562.0,49.0,-113.75,0.0625,49562,0.00012291675961,0.012668203119097,0.00196666815376,0.012668203119097,0.001966624450995,104.0,225.0
603,215,48.868575,-113.577281,48.86544708709934,-113.5802294495573,0.009702777770016,215,49563.0,49.0,-113.5,0.0625,49563,0.002750000366174,0.283424028804664,0.044000005858787,0.283424028804664,0.044000005858787,104.0,226.0
604,216,48.79367,-113.650228,48.79679892399369,-113.63661614034908,0.0226091736797,216,50042.0,48.75,-113.5,0.0625,50042,0.00910555528902,0.402737199422532,0.14568888462432,0.402737199422532,0.152402598061122,105.0,226.0
605,216,48.79367,-113.650228,48.79679892399369,-113.63661614034908,0.0226091736797,216,50041.0,48.75,-113.75,0.0625,50041,0.01350361839068,0.597262800577468,0.216057894250879,0.597262800577468,0.406302633314802,105.0,225.0
606,217,48.774367,-113.534108,48.773292210638935,-113.53539631228591,0.008443055548801,217,50041.0,48.75,-113.75,0.0625,50041,0.000132638950408,0.015709827993121,0.002122223206528,0.015709827993121,0.003990897348528,105.0,225.0
607,217,48.774367,-113.534108,48.773292210638935,-113.53539631228591,0.008443055548801,217,50042.0,48.75,-113.5,0.0625,50042,0.008310416598393,0.984290172006879,0.132966665574292,0.984290172006879,0.139094106879199,105.0,226.0
608,218,48.676149,-113.61921,48.67522928663855,-113.62019251693958,0.025404095386687,218,50042.0,48.75,-113.5,0.0625,50042,0.011952083153771,0.470478596928672,0.191233330460329,0.470478596928672,0.200045847513958,105.0,226.0
609,218,48.676149,-113.61921,48.67522928663855,-113.62019251693958,0.025404095386687,218,50041.0,48.75,-113.75,0.0625,50041,0.010317042477076,0.406117294083308,0.165072679633208,0.406117294083308,0.310423577235388,105.0,225.0
610,218,48.676149,-113.61921,48.67522928663855,-113.62019251693958,0.025404095386687,218,50520.0,48.5,-113.75,0.0625,50520,0.003058580939263,0.120397160091981,0.048937295028206,0.120397160091981,0.918626435706435,106.0,225.0
611,218,48.676149,-113.61921,48.67522928663855,-113.62019251693958,0.025404095386687,218,50521.0,48.5,-113.5,0.0625,50521,7.6388816578e-05,0.003006948896039,0.001222221065246,0.003006948896039,0.011205136568161,106.0,226.0
612,219,48.644485,-113.514112,48.640913585150024,-113.51791296516629,0.015531033675608,219,50042.0,48.75,-113.5,0.0625,50042,0.008838889221817,0.569111458157423,0.141422227549077,0.569111458157422,0.147939322602739,105.0,226.0
613,219,48.644485,-113.514112,48.640913585150024,-113.51791296516629,0.015531033675608,219,50520.0,48.5,-113.75,0.0625,50520,0.000270934542088,0.017444720534838,0.00433495267341,0.017444720534838,0.081373564293565,106.0,225.0
614,219,48.644485,-113.514112,48.640913585150024,-113.51791296516629,0.015531033675608,219,50521.0,48.5,-113.5,0.0625,50521,0.006421209911703,0.413443821307742,0.102739358587241,0.41344382130774,0.941898791168122,106.0,226.0
615,220,50.433317,-113.344746,50.42846070707846,-113.34498940810154,0.014638888877178,220,47169.0,50.25,-113.25,0.0625,47169,4.2361083327e-05,0.002893736244785,0.000677777333236,0.002893736244785,0.000677777333236,99.0,227.0
616,220,50.433317,-113.344746,50.42846070707846,-113.34498940810154,0.014638888877178,220,46689.0,50.5,-113.5,0.0625,46689,0.00472430571961,0.322722971616739,0.075588891513761,0.32272297161674,0.075587211797945,98.0,226.0
617,220,50.433317,-113.344746,50.42846070707846,-113.34498940810154,0.014638888877178,220,46690.0,50.5,-113.25,0.0625,46690,0.00987222207424,0.674383292138475,0.157955553187848,0.674383292138475,0.157955553187848,98.0,227.0
618,221,50.161082,-113.591097,50.162735601679564,-113.61105261401492,0.017409027763851,221,47647.0,50.0,-113.5,0.0625,47647,0.002359721914709,0.135545875778832,0.037755550635346,0.135545875778832,0.037755550635346,100.0,226.0
619,221,50.161082,-113.591097,50.162735601679564,-113.61105261401492,0.017409027763851,221,47168.0,50.25,-113.5,0.0625,47168,0.006636110988551,0.38118791460202,0.106177775816814,0.381187914602019,0.106177775816814,99.0,226.0
620,221,50.161082,-113.591097,50.162735601679564,-113.61105261401492,0.017409027763851,221,47646.0,50.0,-113.75,0.0625,47646,0.001205555658717,0.069248879091353,0.01928889053947,0.069248879091353,0.019288676220846,100.0,225.0
621,221,50.161082,-113.591097,50.162735601679564,-113.61105261401492,0.017409027763851,221,47167.0,50.25,-113.75,0.0625,47167,0.007207639201874,0.414017330527796,0.115322227229979,0.414017330527796,0.115319664570769,99.0,225.0
622,222,50.098527,-113.523333,50.09914757816759,-113.5270632922282,0.011231249991015,222,47647.0,50.0,-113.5,0.0625,47647,0.008005555276026,0.712792902164145,0.128088884416424,0.712792902164144,0.128088884416424,100.0,226.0
623,222,50.098527,-113.523333,50.09914757816759,-113.5270632922282,0.011231249991015,222,47168.0,50.25,-113.5,0.0625,47168,0.003207639138197,0.285599478309476,0.051322226211154,0.285599478309476,0.051322226211154,99.0,226.0
624,222,50.098527,-113.523333,50.09914757816759,-113.5270632922282,0.011231249991015,222,47646.0,50.0,-113.75,0.0625,47646,1.8055576791e-05,0.00160761952638,0.000288889228659,0.00160761952638,0.000288886018815,100.0,225.0
625,223,50.351098,-113.557801,50.3549774439639,-113.56314573131152,0.028078472199759,223,47167.0,50.25,-113.75,0.0625,47167,0.001992361163226,0.070956893560729,0.031877778611619,0.070956893560728,0.031877070232281,99.0,225.0
626,223,50.351098,-113.557801,50.3549774439639,-113.56314573131152,0.028078472199759,223,47168.0,50.25,-113.5,0.0625,47168,0.015967360683879,0.568669141621452,0.255477770942064,0.56866914162145,0.255477770942064,99.0,226.0
627,223,50.351098,-113.557801,50.3549774439639,-113.56314573131152,0.028078472199759,223,46689.0,50.5,-113.5,0.0625,46689,0.005774305646643,0.205648854594471,0.092388890346292,0.20564885459447,0.092386837305464,98.0,226.0
628,223,50.351098,-113.557801,50.3549774439639,-113.56314573131152,0.028078472199759,223,46688.0,50.5,-113.75,0.0625,46688,0.004344444706011,0.154725110223352,0.069511115296178,0.154725110223352,0.069511115296178,98.0,225.0
629,224,50.296896,-113.634411,50.309771433316,-113.68663574571175,0.030550694420004,224,47167.0,50.25,-113.75,0.0625,47167,0.020690972011212,0.677266831540958,0.331055552179392,0.677266831540958,0.33104819555283,99.0,225.0
630,224,50.296896,-113.634411,50.309771433316,-113.68663574571175,0.030550694420004,224,46688.0,50.5,-113.75,0.0625,46688,0.002896528042168,0.094810546770145,0.046344448674691,0.094810546770145,0.046344448674691,98.0,225.0
631,224,50.296896,-113.634411,50.309771433316,-113.68663574571175,0.030550694420004,224,47168.0,50.25,-113.5,0.0625,47168,0.006963194366624,0.227922621688896,0.111411109865978,0.227922621688896,0.111411109865978,99.0,226.0
632,225,48.844706,-113.447731,48.845580067821274,-113.44999673464626,0.000708333332767,225,50042.0,48.75,-113.5,0.0625,50042,0.000708333332767,1.0,0.011333333324266,1.0,0.011855602078119,105.0,226.0
633,226,50.532569,-113.318999,50.53275264656351,-113.32140087689585,0.015185416654518,226,46690.0,50.5,-113.25,0.0625,46690,0.013873610952053,0.91361411199246,0.221977775232854,0.913614111992462,0.221977775232854,98.0,227.0
634,226,50.532569,-113.318999,50.53275264656351,-113.32140087689585,0.015185416654518,226,46689.0,50.5,-113.5,0.0625,46689,0.001311805702465,0.086385888007538,0.020988891239441,0.086385888007538,0.02098842483,98.0,226.0
635,227,50.454084,-113.444423,50.44577932135019,-113.44381181710816,0.014688888877138,227,46690.0,50.5,-113.25,0.0625,46690,0.001045138768802,0.071151656026823,0.016722220300837,0.071151656026823,0.016722220300837,98.0,227.0
636,227,50.454084,-113.444423,50.44577932135019,-113.44381181710816,0.014688888877138,227,46689.0,50.5,-113.5,0.0625,46689,0.012897916942098,0.878073014914914,0.206366671073575,0.878073014914913,0.206362085249462,98.0,226.0
637,227,50.454084,-113.444423,50.44577932135019,-113.44381181710816,0.014688888877138,227,47168.0,50.25,-113.5,0.0625,47168,0.000745833166237,0.050775329058264,0.011933330659791,0.050775329058264,0.011933330659791,99.0,226.0
638,228,48.906824,-113.544204,48.909310823098686,-113.5649507362177,0.010002083325332,228,50041.0,48.75,-113.75,0.0625,50041,0.000159722148595,0.015968888020561,0.002555554377513,0.015968888020561,0.004805788174335,105.0,225.0
639,228,48.906824,-113.544204,48.909310823098686,-113.5649507362177,0.010002083325332,228,49563.0,49.0,-113.5,0.0625,49563,0.00788749989594,0.788585701537147,0.126199998335037,0.788585701537147,0.126199998335037,104.0,226.0
640,228,48.906824,-113.544204,48.909310823098686,-113.5649507362177,0.010002083325332,228,49562.0,49.0,-113.75,0.0625,49562,0.001954861280797,0.195445410442292,0.03127778049276,0.195445410442292,0.031277085446417,104.0,225.0
641,229,48.762042,-113.411847,48.77898668026475,-113.40628111147177,0.02093656616845,229,49564.0,49.0,-113.25,0.0625,49564,0.000957958403964,0.045755277931298,0.015327334463431,0.045755277931298,0.019095407275085,104.0,227.0
642,229,48.762042,-113.411847,48.77898668026475,-113.40628111147177,0.02093656616845,229,50521.0,48.5,-113.5,0.0625,50521,0.000319704756884,0.015270161988919,0.005115276110143,0.015270161988919,0.046896072263717,106.0,226.0
643,229,48.762042,-113.411847,48.77898668026475,-113.40628111147177,0.02093656616845,229,49563.0,49.0,-113.5,0.0625,49563,0.000261111178402,0.012471537896972,0.004177778854437,0.012471537896972,0.004177778854437,104.0,226.0
644,229,48.762042,-113.411847,48.77898668026475,-113.40628111147177,0.02093656616845,229,50042.0,48.75,-113.5,0.0625,50042,0.015945331531792,0.761602041304201,0.255125304508675,0.7616020413042,0.266882125829429,105.0,226.0
645,229,48.762042,-113.411847,48.77898668026475,-113.40628111147177,0.02093656616845,229,50043.0,48.75,-113.25,0.0625,50043,0.003452460297407,0.164900980878611,0.055239364758518,0.164900980878611,1.0,105.0,227.0
646,230,50.216821,-113.535921,50.21581801607268,-113.54063295963054,0.015563888876438,230,47167.0,50.25,-113.75,0.0625,47167,0.00135972238901,0.087363922976127,0.021755558224162,0.087363922976127,0.021755074778056,99.0,225.0
647,230,50.216821,-113.535921,50.21581801607268,-113.54063295963054,0.015563888876438,230,47168.0,50.25,-113.5,0.0625,47168,0.014204166487428,0.912636077023874,0.227266663798843,0.912636077023873,0.227266663798843,99.0,226.0
648,231,50.860385,-113.492068,50.86175570639555,-113.49867325650867,0.011016666657853,231,45731.0,51.0,-113.5,0.0625,45731,0.003709027916435,0.336674243818675,0.059344446662962,0.336674243818674,0.13904544701258,96.0,226.0
649,231,50.860385,-113.492068,50.86175570639555,-113.49867325650867,0.011016666657853,231,46210.0,50.75,-113.5,0.0625,46210,0.007307638741418,0.663325756181326,0.116922219862689,0.663325756181325,0.116922219862689,97.0,226.0
650,232,50.754338,-113.514126,50.74623566455217,-113.5272000812818,0.010736805546966,232,46209.0,50.75,-113.75,0.0625,46209,6.94459319e-07,6.4680254841e-05,1.1111349103e-05,6.4680254841e-05,1.1111225645e-05,97.0,225.0
651,232,50.754338,-113.514126,50.74623566455217,-113.5272000812818,0.010736805546966,232,46210.0,50.75,-113.5,0.0625,46210,0.010736111087647,0.99993531974516,0.171777777402355,0.99993531974516,0.171777777402356,97.0,226.0
652,233,49.30115,-113.537636,49.29600324818871,-113.55569977243312,0.031984722196634,233,48605.0,49.5,-113.5,0.0625,48605,0.002538889117482,0.079378182554593,0.040622225879718,0.079378182554593,0.040622225879718,102.0,226.0
653,233,49.30115,-113.537636,49.29600324818871,-113.55569977243312,0.031984722196634,233,49083.0,49.25,-113.75,0.0625,49083,0.004927083654518,0.154044910073855,0.078833338472285,0.154044910073855,0.078833338472285,103.0,225.0
654,233,49.30115,-113.537636,49.29600324818871,-113.55569977243312,0.031984722196634,233,49084.0,49.25,-113.5,0.0625,49084,0.024518749424634,0.766576907371551,0.392299990794147,0.766576907371552,0.392299990794147,103.0,226.0
655,234,49.254612,-113.427734,49.2501593032669,-113.42175115650372,0.040022222190205,234,48605.0,49.5,-113.5,0.0625,48605,0.000603472309864,0.015078430852648,0.009655556957829,0.015078430852648,0.009655556957829,102.0,226.0
656,234,49.254612,-113.427734,49.2501593032669,-113.42175115650372,0.040022222190205,234,49084.0,49.25,-113.5,0.0625,49084,0.028493750434832,0.711948234643637,0.455900006957305,0.711948234643641,0.455900006957305,103.0,226.0
657,234,49.254612,-113.427734,49.2501593032669,-113.42175115650372,0.040022222190205,234,49085.0,49.25,-113.25,0.0625,49085,0.010696527307677,0.267264702515574,0.171144436922836,0.267264702515575,0.171144436922836,103.0,227.0
658,234,49.254612,-113.427734,49.2501593032669,-113.42175115650372,0.040022222190205,234,49563.0,49.0,-113.5,0.0625,49563,0.000228472137831,0.005708631988135,0.0036555542053,0.005708631988135,0.0036555542053,104.0,226.0
659,235,49.779326,-113.51545,49.775305895268026,-113.51796652802864,0.024339583313862,235,48125.0,49.75,-113.75,0.0625,48125,0.003168055784647,0.130160641774132,0.050688892554356,0.130160641774132,0.050688892554356,101.0,225.0
660,235,49.779326,-113.51545,49.775305895268026,-113.51796652802864,0.024339583313862,235,48126.0,49.75,-113.5,0.0625,48126,0.020856249846648,0.856886068167394,0.333699997546366,0.856886068167395,0.333699997546366,101.0,226.0
661,235,49.779326,-113.51545,49.775305895268026,-113.51796652802864,0.024339583313862,235,48127.0,49.75,-113.25,0.0625,48127,0.000315277682567,0.012953290058472,0.005044442921069,0.012953290058473,0.005044442921069,101.0,227.0
662,236,49.676741,-113.527123,49.67565174250349,-113.54256556241187,0.023475694425664,236,48605.0,49.5,-113.5,0.0625,48605,0.00385833309733,0.164354375524351,0.061733329557287,0.164354375524351,0.061733329557287,102.0,226.0
663,236,49.676741,-113.527123,49.67565174250349,-113.54256556241187,0.023475694425664,236,48125.0,49.75,-113.75,0.0625,48125,0.00238194461679,0.101464287854489,0.038111113868633,0.101464287854489,0.038111113868633,101.0,225.0
664,236,49.676741,-113.527123,49.67565174250349,-113.54256556241187,0.023475694425664,236,48126.0,49.75,-113.5,0.0625,48126,0.016958333422599,0.722378350778838,0.271333334761581,0.722378350778837,0.271333334761581,101.0,226.0
665,236,49.676741,-113.527123,49.67565174250349,-113.54256556241187,0.023475694425664,236,48127.0,49.75,-113.25,0.0625,48127,0.000277083288945,0.011802985842323,0.004433332623117,0.011802985842323,0.004433332623117,101.0,227.0
666,237,50.910173,-113.408226,50.90979460375141,-113.40996395201604,0.02111501698563,237,45732.0,51.0,-113.25,0.0625,45732,0.005320138889049,0.251959962555045,0.085122222224777,0.251959962555044,0.097848126419864,96.0,227.0
667,237,50.910173,-113.408226,50.90979460375141,-113.40996395201604,0.02111501698563,237,46211.0,50.75,-113.25,0.0625,46211,0.001568055291509,0.074262563585741,0.02508888466415,0.07426256358574,0.02508888466415,97.0,227.0
668,237,50.910173,-113.408226,50.90979460375141,-113.40996395201604,0.02111501698563,237,46210.0,50.75,-113.5,0.0625,46210,0.002382638850025,0.112840962981308,0.038122221600403,0.112840962981308,0.038122221600403,97.0,226.0
669,237,50.910173,-113.408226,50.90979460375141,-113.40996395201604,0.02111501698563,237,45731.0,51.0,-113.5,0.0625,45731,0.011844183955047,0.560936510877908,0.189506943280757,0.560936510877907,0.444019265865125,96.0,226.0
670,238,50.807017,-113.38908,50.798067526041336,-113.3976376650446,0.004561111107462,238,46210.0,50.75,-113.5,0.0625,46210,0.00319375011007,0.700213179381957,0.051100001761126,0.700213179381957,0.051100001761126,97.0,226.0
671,238,50.807017,-113.38908,50.798067526041336,-113.3976376650446,0.004561111107462,238,46211.0,50.75,-113.25,0.0625,46211,0.001367360997392,0.299786820618043,0.021877775958267,0.299786820618043,0.021877775958267,97.0,227.0
672,239,49.014403,-113.436188,49.01868435147767,-113.43413592799158,0.021102777760895,239,49563.0,49.0,-113.5,0.0625,49563,0.017681250306064,0.837863645554225,0.28290000489703,0.837863645554224,0.28290000489703,104.0,226.0
673,239,49.014403,-113.436188,49.01868435147767,-113.43413592799158,0.021102777760895,239,49564.0,49.0,-113.25,0.0625,49564,0.003421527454831,0.162136354445776,0.054744439277295,0.162136354445776,0.068202815469331,104.0,227.0
674,240,48.925707,-113.400742,48.92446005063932,-113.39887275249262,0.012598756816867,240,49563.0,49.0,-113.5,0.0625,49563,0.007647222583813,0.606982315396003,0.122355561341012,0.606982315396004,0.122355561341012,104.0,226.0
675,240,48.925707,-113.400742,48.92446005063932,-113.39887275249262,0.012598756816867,240,50042.0,48.75,-113.5,0.0625,50042,0.000854860934844,0.067852800658846,0.013677774957507,0.067852800658846,0.014308081529999,105.0,226.0
676,240,48.925707,-113.400742,48.92446005063932,-113.39887275249262,0.012598756816867,240,49564.0,49.0,-113.25,0.0625,49564,0.00409667329821,0.325164883945148,0.065546772771356,0.325164883945149,0.081660795268919,104.0,227.0
